Rndrng_NPI,Rndrng_Prvdr_Type,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Gndr,Tot_HCPCS_Cds,Bene_Male_Cnt,Bene_Avg_Age,Tot_Srvcs,Tot_Benes,Bene_Avg_Risk_Scre,Tot_Sbmtd_Chrg,Tot_Mdcr_Pymt_Amt,year,Fraud
1215374160,Emergency Medicine,NC,M,19,146.0,70,569.0,363,1.9431,444923.0,50734.79,2016,0
1518301118,Anesthesiology,IN,M,13,26.0,76,93.0,43,1.733,148219.5,20576.15,2019,0
1093976201,Pathology,TX,F,28,405.0,71,2712.0,806,1.7234,782658.08,89944.02,2018,0
1417913716,Family Practice,FL,M,39,69.0,72,538.0,127,1.9818,40154.0,17850.47,2017,0
1053549956,Diagnostic Radiology,IN,F,170,948.0,71,6118.0,3716,1.3908,680659.0,198119.75,2016,0
1063707958,Hematology-Oncology,MI,F,9,98.0,71,737.0,234,3.6639,186535.41,55985.34,2019,0
1447202692,Anesthesiology,IA,F,51,93.0,74,3296.0,265,1.1239,473028.0,62213.02,2019,0
1295052322,Internal Medicine,NV,M,18,198.0,73,1118.0,370,2.8459,1187200.84,130293.44,2019,0
1902234172,Ophthalmology,FL,M,29,209.0,75,1999.0,627,1.3338,984610.0,263999.56,2019,0
1013977040,Diagnostic Radiology,SC,M,204,1593.0,72,10800.0,5104,1.5403,1263677.54,294788.71,2017,0
1164638094,Physical Therapist in Private Practice,CA,F,9,19.0,76,1335.0,67,1.1203,105525.0,31370.49,2018,0
1720169980,Physical Therapist in Private Practice,CA,M,11,29.0,75,6753.0,106,0.9924,289275.0,140447.88,2019,0
1053498956,Physician Assistant,NJ,F,24,73.0,75,503.0,258,1.1641,256638.61,37752.59,2018,0
1225096118,Critical Care (Intensivists),NY,M,15,87.0,74,864.0,170,2.5262,248427.0,104792.14,2017,0
1851797245,Nurse Practitioner,CO,F,15,22.0,70,116.0,71,0.9031,8599.0,3307.43,2018,0
1831172840,Internal Medicine,CA,M,29,85.0,78,1647.0,144,1.6214,487555.0,176684.72,2018,0
1427194844,Certified Registered Nurse Anesthetist (CRNA),TN,F,34,77.0,71,205.0,191,1.3803,213525.0,26575.78,2017,0
1639265689,Internal Medicine,OK,M,27,220.0,70,2902.0,427,3.6728,378785.0,229927.33,2017,0
1942228879,Thoracic Surgery,MO,F,66,150.0,72,766.0,245,1.4748,648088.0,239175.69,2018,0
1750308326,Nurse Practitioner,OH,F,11,32.0,50,84.0,70,1.3318,25194.0,5037.65,2017,0
1285612598,Physical Therapist in Private Practice,CA,M,11,24.0,72,935.0,71,0.9736,95004.0,18730.94,2019,0
1275942245,Nurse Practitioner,MD,F,14,198.0,76,1685.0,590,2.2499,264480.0,130966.12,2019,0
1508281635,Certified Registered Nurse Anesthetist (CRNA),LA,F,27,27.0,67,63.0,62,3.2205,53280.0,14711.72,2019,0
1134336662,Internal Medicine,TX,M,17,87.0,65,672.0,200,1.5588,123630.0,39122.8,2019,0
1538138441,Certified Registered Nurse Anesthetist (CRNA),KS,M,1,17.0,76,68.0,48,0.9479,35856.0,6881.65,2016,0
1427449313,Nurse Practitioner,OK,F,18,21.0,76,110.0,44,1.159,18051.0,2909.58,2016,0
1962437079,Endocrinology,VA,M,7,159.0,73,924.0,436,1.3456,188065.0,62709.01,2016,0
1265814529,Nurse Practitioner,MO,F,21,110.0,63,511.0,266,1.4151,210905.02,21729.93,2016,0
1033196977,Family Practice,MS,M,20,64.0,77,556.0,205,1.867,54773.0,23046.41,2017,0
1538273933,Internal Medicine,CA,M,47,158.0,74,13986.0,307,1.1474,344145.5,122682.27,2019,0
1710044904,Oral Surgery (Dentists only),NY,M,21,15.0,70,78.0,34,1.3019,102550.0,10661.64,2016,0
1275541237,Oral Surgery (Dentists only),LA,M,9,30.0,72,484.0,191,0.8508,42077.78,27794.63,2016,0
1629359120,Chiropractic,WI,M,2,15.0,63,458.0,36,0.9411,30087.3,11522.56,2018,0
1346268984,Neurosurgery,MO,M,52,87.0,66,395.0,208,1.6844,449635.0,92910.53,2016,0
1811986995,Chiropractic,NY,M,1,54.0,74,1370.0,127,1.0732,43732.22,31594.68,2017,0
1992751150,Anesthesiology,KY,M,44,246.0,70,889.0,571,0.9394,285912.44,45886.32,2019,0
1588602056,Internal Medicine,LA,M,55,563.0,71,4974.0,1267,2.2207,1252013.0,350600.81,2017,0
1437110269,Internal Medicine,FL,F,89,130.0,74,6558.0,572,0.895,552764.0,208930.87,2019,0
1952859878,Physician Assistant,TX,F,5,82.0,73,20.0,19,1.3275,5371.0,1195.93,2019,0
1427065473,Family Practice,NM,F,17,58.0,75,225.0,117,0.9673,26873.0,14133.74,2017,0
1104864958,Diagnostic Radiology,OH,M,22,82.0,32,33.0,19,3.4976,18959.0,1567.81,2017,0
1306883053,Nephrology,CA,M,58,249.0,77,3396.0,443,3.8341,554250.25,221816.27,2019,0
1790784320,Internal Medicine,KY,M,17,315.0,74,2653.0,686,2.8052,850618.0,221822.82,2019,0
1720290687,Endocrinology,VA,F,9,103.0,72,1057.0,426,1.1343,189278.0,55028.69,2017,0
1235351461,Obstetrics & Gynecology,VA,F,23,0.0,67,230.0,72,0.8411,21935.0,10942.72,2017,0
1497915847,Vascular Surgery,ME,M,166,253.0,73,1294.0,471,2.3704,2035017.95,193918.42,2017,0
1245685403,Nurse Practitioner,KS,F,9,29.0,78,419.0,100,1.7785,83580.4,19660.69,2018,0
1386681005,Dermatology,UT,M,62,351.0,77,4607.0,648,1.0092,354577.71,121335.85,2018,0
1932754090,Physical Therapist in Private Practice,IL,F,10,82.0,72,428.0,27,0.8783,35895.0,10410.61,2019,0
1710091509,Podiatry,FL,M,19,251.0,78,2120.0,589,3.1269,436605.48,105929.51,2017,0
1851405005,Family Practice,GA,F,71,37.0,73,3219.0,186,1.0619,363087.66,145658.98,2016,0
1487814695,Anesthesiology,IL,M,56,85.0,74,252.0,185,2.0424,432266.96,40301.21,2016,0
1932542883,Internal Medicine,WA,F,8,91.0,64,304.0,163,1.6689,44905.37,13218.17,2017,0
1841681491,Physical Therapist in Private Practice,OR,M,11,27.0,70,765.0,58,1.1446,60354.0,18222.73,2016,0
1457315301,Urology,HI,M,63,292.0,73,1300.0,374,1.5364,351346.13,98935.54,2016,0
1851365548,Certified Registered Nurse Anesthetist (CRNA),MN,F,2,82.0,78,18.0,18,1.6114,14025.0,1008.32,2019,0
1790123024,Internal Medicine,NY,M,22,50.0,80,315.0,141,1.3422,63796.01,17816.27,2018,0
1659682722,Diagnostic Radiology,WA,M,195,1555.0,72,7171.0,3437,1.6759,791183.66,146258.96,2018,0
1659397503,Internal Medicine,NY,F,10,14.0,71,151.0,60,1.5279,49815.0,11686.52,2017,0
1093874919,Chiropractic,NY,M,1,35.0,70,775.0,75,0.7511,23513.5,16858.36,2016,0
1598734733,Rheumatology,VA,M,29,255.0,73,10779.0,799,1.2948,726719.2,317061.37,2017,0
1053368043,Internal Medicine,FL,F,12,14.0,67,224.0,29,4.4153,51439.0,17349.69,2018,0
1215011838,Chiropractic,CA,M,1,82.0,69,269.0,22,0.7297,20175.0,9324.86,2019,0
1669434601,Family Practice,TX,F,40,33.0,72,613.0,86,0.8728,92206.0,25461.47,2019,0
1093901571,Nephrology,TX,M,20,152.0,64,1511.0,287,5.9406,498880.02,240802.31,2019,0
1861633893,Emergency Medicine,CT,F,11,192.0,73,539.0,466,2.6338,279025.0,64927.17,2019,0
1366402174,Family Practice,MN,F,13,35.0,62,596.0,110,1.8387,12576.0,3836.1,2016,0
1164548301,Nurse Practitioner,CA,F,26,502.0,77,4178.0,979,1.6216,394165.0,75282.51,2016,0
1255569646,Physical Therapist in Private Practice,NY,F,12,68.0,72,3297.0,192,1.0209,110643.55,61154.38,2017,0
1538258108,Chiropractic,IL,M,1,11.0,73,469.0,39,0.7166,21105.0,12985.16,2016,0
1164802849,Certified Registered Nurse Anesthetist (CRNA),NC,F,49,87.0,73,184.0,182,1.9717,224368.0,22969.05,2019,0
1700872439,Internal Medicine,TX,M,26,162.0,75,1616.0,349,2.399,200014.4,94162.48,2017,0
1548356579,Hematology,CT,F,9,38.0,70,239.0,76,4.2666,68780.0,16458.13,2019,0
1609173707,Licensed Clinical Social Worker,OH,F,3,82.0,61,47.0,11,0.9941,7230.0,3236.38,2017,0
1023089315,Family Practice,CT,M,29,53.0,74,223.0,146,1.1158,21356.05,13917.33,2018,0
1922316744,Emergency Medicine,MI,M,28,182.0,77,429.0,374,2.9805,182381.0,59921.68,2019,0
1215316179,Physician Assistant,MN,F,30,201.0,74,1683.0,427,1.537,178584.73,38279.68,2017,0
1164498416,Physician Assistant,NC,F,14,38.0,63,111.0,87,1.2756,21782.0,7036.11,2016,0
1417163452,General Surgery,OH,F,33,82.0,73,602.0,371,1.0296,159542.0,60045.12,2017,0
1669432746,Ophthalmology,NY,F,13,185.0,75,3140.0,494,1.9324,530100.03,212729.7,2019,0
1548298334,Interventional Pain Management,NC,M,37,234.0,72,10585.0,578,1.0976,1249293.0,204391.45,2018,0
1851310254,Ophthalmology,NY,M,27,75.0,75,926.0,301,1.4896,296230.0,78112.2,2019,0
1407308513,Nurse Practitioner,PA,F,4,82.0,39,114.0,14,6.2895,11883.0,2846.52,2017,0
1194715607,Cardiology,FL,M,41,583.0,76,4113.0,1118,1.5041,1097150.0,270236.73,2017,0
1134161250,Chiropractic,FL,M,3,55.0,75,818.0,134,1.1172,33306.0,20269.91,2017,0
1730156530,Family Practice,MI,F,32,59.0,71,1112.0,201,1.1799,101878.0,43921.83,2018,0
1003828039,Psychiatry,NY,M,9,74.0,74,846.0,207,1.8819,122750.97,49244.85,2019,0
1386901106,Internal Medicine,IL,F,15,86.0,70,501.0,192,3.3721,141504.0,38833.86,2017,0
1073593927,Physician Assistant,NY,M,28,48.0,68,218.0,138,1.1697,49627.47,8138.13,2018,0
1851541288,Internal Medicine,VA,F,2,82.0,70,32.0,30,0.7929,6850.0,3015.77,2018,0
1144266206,Psychiatry,FL,M,19,277.0,55,2408.0,529,2.213,485150.0,201862.53,2017,0
1518412105,Nurse Practitioner,TN,M,63,155.0,73,3344.0,327,1.1349,297887.15,64176.7,2019,0
1972763548,Anesthesiology,NJ,F,87,327.0,73,917.0,763,1.5213,768102.48,135160.96,2016,0
1083604102,Internal Medicine,NV,F,22,48.0,74,652.0,179,0.9632,98217.0,38766.83,2019,0
1598780066,Pulmonary Disease,CA,M,23,26.0,65,256.0,70,2.2416,120101.0,22188.85,2018,0
1225442932,Certified Registered Nurse Anesthetist (CRNA),KS,F,33,61.0,71,152.0,125,2.1086,115022.1,19681.49,2018,0
1649533803,Dermatology,NC,F,59,173.0,74,1877.0,438,0.914,380725.0,98779.54,2017,0
1467584615,Nurse Practitioner,MI,F,5,54.0,69,227.0,72,1.9425,35356.0,15585.56,2016,0
1124004759,Internal Medicine,OK,M,65,371.0,76,16430.0,755,1.335,619855.16,222798.39,2018,0
1750332698,Optometry,CA,M,16,15.0,71,91.0,54,1.3708,8493.0,4829.44,2018,0
1225095755,Endocrinology,CA,F,10,95.0,72,992.0,693,1.2466,171818.0,39978.5,2017,0
1457774697,Nurse Practitioner,IA,F,11,86.0,72,753.0,206,2.9768,154769.0,32226.81,2016,0
1760581854,Obstetrics & Gynecology,PA,F,11,0.0,69,96.0,54,0.7559,17660.0,5555.82,2016,0
1164949053,Physician Assistant,DC,F,54,32.0,74,308.0,76,0.8782,2068386.75,24078.78,2018,0
1275636300,Cardiovascular Disease (Cardiology),FL,M,80,516.0,74,2585.0,1105,2.067,585074.82,210592.56,2016,0
1831640259,Certified Registered Nurse Anesthetist (CRNA),LA,M,39,41.0,68,78.0,77,2.0433,78970.87,12458.89,2019,0
1134361371,Radiation Oncology,OH,M,74,102.0,72,4916.0,274,2.0591,3948033.0,604174.42,2018,0
1487614863,Gastroenterology,VA,M,30,223.0,73,832.0,505,1.2014,579426.0,89517.03,2016,0
1497891717,Neurosurgery,NC,M,65,138.0,69,787.0,290,1.4539,2139584.4,268402.16,2017,0
1245283324,Ophthalmology,PA,F,10,22.0,73,189.0,53,1.4452,22847.0,6811.2,2018,0
1942236310,Physical Therapist in Private Practice,NY,F,3,82.0,73,552.0,21,0.9085,48825.0,12861.01,2017,0
1134123078,Internal Medicine,FL,F,48,244.0,74,22484.0,960,1.1264,919982.72,327438.42,2017,0
1649315813,Vascular Surgery,AZ,M,22,696.0,76,1871.0,1432,1.9563,208625.66,44584.49,2018,0
1093793390,Physician Assistant,ME,M,27,75.0,66,522.0,128,7.8243,48159.0,18880.11,2017,0
1932334745,Nurse Practitioner,CA,F,4,43.0,65,285.0,79,3.9461,69332.0,14930.9,2019,0
1972571610,Diagnostic Radiology,NY,M,111,2067.0,75,7941.0,4786,2.2025,821676.0,174213.64,2016,0
1326237413,Physician Assistant,ID,F,33,47.0,69,573.0,125,1.0954,112330.1,15923.35,2018,0
1710922083,Family Practice,FL,F,21,82.0,75,283.0,25,0.9742,15535.0,6320.03,2016,0
1326215476,Emergency Medicine,TX,M,22,304.0,73,1137.0,765,2.006,1148992.0,100184.6,2017,0
1619229457,Nurse Practitioner,DC,F,22,64.0,73,338.0,176,0.8034,18882.96,12975.12,2017,0
1285837708,Internal Medicine,CA,F,7,82.0,80,55.0,26,1.605,43586.2,6605.88,2018,0
1831169440,Certified Registered Nurse Anesthetist (CRNA),PA,F,72,136.0,71,306.0,273,1.9883,431657.42,32586.61,2018,0
1912920695,Physician Assistant,CT,F,16,14.0,71,66.0,36,1.1301,79925.0,6390.06,2019,0
1972664829,Internal Medicine,NY,M,32,84.0,72,357.0,242,1.129,118484.04,21263.89,2016,0
1871510370,Internal Medicine,CA,M,54,192.0,77,12803.0,458,1.8876,1198485.0,589316.61,2017,0
1780846428,Physician Assistant,TN,M,11,82.0,61,264.0,209,1.436,192695.0,17891.17,2017,0
1174506760,Family Practice,CO,F,35,45.0,70,862.0,236,0.8195,111952.17,30476.05,2019,0
1336321512,Physician Assistant,PA,M,16,83.0,73,448.0,195,1.2021,55632.0,14355.54,2017,0
1356340574,Ophthalmology,TX,M,24,287.0,75,2179.0,675,1.3704,887395.0,229297.42,2019,0
1265798078,Emergency Medicine,NJ,M,47,213.0,74,1030.0,598,2.12,988852.0,90313.7,2017,0
1447264692,Ophthalmology,SC,M,47,647.0,75,4446.0,1571,1.1369,1616216.0,381071.53,2017,0
1730267428,Internal Medicine,CA,M,5,82.0,72,35.0,13,1.4972,5186.0,1409.12,2019,0
1457625519,"Psychologist, Clinical",MO,F,4,82.0,61,73.0,27,1.9621,6933.0,2374.04,2019,0
1609806835,Urology,CA,F,99,90.0,79,30082.0,926,1.5395,2782920.0,666405.98,2017,0
1730126160,Nurse Practitioner,NC,F,52,68.0,66,705.0,189,1.2036,124462.75,26288.74,2017,0
1962516864,Psychiatry,MA,F,8,65.0,40,775.0,108,1.1099,92128.0,54691.8,2019,0
1538238787,Optometry,MA,M,14,47.0,74,391.0,99,0.9008,14739.55,8630.61,2018,0
1093733255,Vascular Surgery,NY,M,44,41.0,76,375.0,95,3.2014,2872100.0,1102922.36,2019,0
1952341711,Family Practice,NJ,F,27,32.0,77,566.0,101,2.0418,97295.0,41388.87,2016,0
1932168911,Physical Medicine and Rehabilitation,CA,F,44,75.0,68,6723.0,273,1.4309,471195.0,172010.59,2019,0
1568729051,General Surgery,NY,M,36,71.0,78,299.0,173,2.5074,241295.0,50090.38,2019,0
1346470176,General Surgery,MI,M,69,59.0,68,271.0,131,1.4782,198417.75,38088.22,2018,0
1346215886,Nurse Practitioner,PA,F,4,14.0,57,58.0,51,1.7965,7770.0,2689.99,2019,0
1902860323,Optometry,SC,M,8,38.0,73,136.0,98,1.2075,12000.0,6664.5,2019,0
1669402921,Obstetrics & Gynecology,PA,F,43,0.0,69,1522.0,181,0.9584,110131.8,34997.91,2017,0
1437163144,Cardiovascular Disease (Cardiology),OH,M,43,1087.0,68,3507.0,2262,2.365,468309.0,116453.45,2016,0
1891757845,Optometry,GA,F,12,79.0,73,325.0,184,0.8015,39418.0,21592.24,2017,0
1326069295,Neurology,PA,M,25,97.0,69,3142.0,224,1.5623,113172.0,43180.69,2017,0
1588844609,Diagnostic Radiology,TX,M,99,596.0,68,3014.0,1230,2.5899,264030.0,55532.35,2018,0
1528035797,General Practice,TN,M,4,24.0,69,63.0,53,2.5042,106032.0,6612.8,2017,0
1376705335,Cardiology,OH,F,10,13.0,31,66.0,27,3.0756,12742.0,1373.84,2017,0
1487936886,Physician Assistant,MI,F,27,96.0,72,856.0,247,1.2635,45394.0,23964.74,2018,0
1881957488,Internal Medicine,TX,F,13,159.0,73,1099.0,346,3.1151,899021.62,98547.41,2019,0
1245208214,Otolaryngology,CO,M,102,361.0,73,5046.0,805,1.0412,323693.0,125034.95,2017,0
1922068915,Internal Medicine,NY,M,10,122.0,72,649.0,209,1.4879,117285.0,31733.87,2018,0
1780885087,Family Practice,MI,M,18,52.0,66,301.0,108,1.2449,36086.0,13028.6,2019,0
1043435340,Psychiatry,IL,M,8,82.0,49,199.0,17,1.3136,27114.63,11067.11,2018,0
1548676505,Nurse Practitioner,VA,F,65,129.0,70,965.0,373,1.0609,70030.0,26387.76,2019,0
1932142320,Licensed Clinical Social Worker,NV,M,3,82.0,56,91.0,26,2.2631,16415.0,4828.97,2017,0
1306948302,Cardiology,NY,M,37,120.0,72,813.0,236,1.9606,467948.36,109745.16,2017,0
1558625566,Physician Assistant,IN,F,8,23.0,64,109.0,71,0.8755,17063.0,2912.15,2016,0
1407173453,Neurosurgery,MS,F,40,45.0,64,325.0,123,1.4811,483376.4,76395.13,2018,0
1376535922,Orthopedic Surgery,TX,M,48,56.0,74,572.0,130,1.0352,284568.0,45931.5,2017,0
1295727113,Certified Registered Nurse Anesthetist (CRNA),WI,M,60,109.0,72,205.0,201,1.7574,340764.0,20293.5,2018,0
1285675348,Family Practice,NC,M,56,238.0,72,3233.0,386,0.9967,446190.0,113329.32,2019,0
1376557819,Physical Therapist in Private Practice,IL,F,4,82.0,73,834.0,24,0.8035,60582.0,18778.68,2016,0
1093798118,Pathology,FL,M,19,171.0,71,1275.0,367,2.3637,256325.0,40463.21,2016,0
1780634493,Physician Assistant,PA,M,10,35.0,73,123.0,82,1.359,68136.0,8115.02,2017,0
1346447851,Physician Assistant,AK,M,23,47.0,72,300.0,124,1.547,83702.0,13290.93,2018,0
1427188895,Chiropractic,WA,M,3,28.0,70,1086.0,86,0.8799,41460.21,30397.01,2016,0
1962414987,Chiropractic,PA,M,3,52.0,74,1538.0,93,1.2528,91246.0,46260.63,2016,0
1982717211,Physical Therapist in Private Practice,MA,F,8,82.0,73,917.0,27,1.0847,45608.0,22076.36,2017,0
1437384278,Family Practice,CO,F,26,34.0,72,371.0,126,1.011,41513.0,18572.18,2017,0
1558392308,Certified Registered Nurse Anesthetist (CRNA),OH,F,42,96.0,73,266.0,218,1.301,330730.0,35326.83,2019,0
1710113402,Diagnostic Radiology,WY,F,179,630.0,71,3114.0,1635,1.3462,879487.31,88194.31,2017,0
1780665794,Psychiatry,MA,M,9,158.0,50,1375.0,287,1.2837,156294.0,59743.59,2016,0
1407960123,Chiropractic,MO,M,1,26.0,77,629.0,61,0.9467,22644.0,15315.21,2016,0
1922513142,Nurse Practitioner,WY,F,42,59.0,68,381.0,173,1.0458,43564.04,12406.39,2018,0
1881950350,Certified Registered Nurse Anesthetist (CRNA),WI,M,48,158.0,73,464.0,388,1.1663,382608.58,48946.93,2017,0
1205901659,Psychiatry,ME,F,5,71.0,55,433.0,116,1.3019,33255.43,18623.68,2018,0
1891092516,Certified Registered Nurse Anesthetist (CRNA),FL,M,23,57.0,71,119.0,116,1.8634,100179.0,10098.87,2017,0
1215993563,General Surgery,NC,M,121,143.0,70,1197.0,426,2.1528,299232.58,111059.91,2017,0
1609967140,Internal Medicine,PR,M,13,33.0,74,428.0,75,2.4363,34975.44,22926.93,2017,0
1790975647,Optometry,AZ,M,24,89.0,75,356.0,210,0.9798,38589.0,20489.0,2019,0
1497760565,Internal Medicine,TX,M,8,154.0,73,372.0,343,2.4614,548314.83,60001.12,2018,0
1932286416,Ophthalmology,FL,M,30,229.0,75,1155.0,522,1.0332,615410.0,150065.43,2018,0
1205217031,Physician Assistant,AZ,F,52,55.0,71,142.0,100,1.7246,50376.0,9647.83,2017,0
1063656403,General Surgery,GA,F,75,103.0,71,601.0,218,2.4063,218288.59,57968.14,2017,0
1265481923,Family Practice,CA,M,9,42.0,61,117.0,98,1.0757,157442.0,5949.47,2016,0
1669661450,Plastic and Reconstructive Surgery,MI,M,91,139.0,74,892.0,277,1.1551,385465.0,173225.17,2016,0
1730391483,Nurse Practitioner,IN,F,12,36.0,73,107.0,97,1.8922,35378.0,11461.05,2017,0
1689928921,Optometry,WV,M,4,54.0,75,398.0,127,1.1653,17620.0,11118.79,2019,0
1306882071,Nurse Practitioner,NY,F,7,69.0,74,214.0,188,1.9334,33581.0,13814.26,2019,0
1538108147,Family Practice,TX,M,25,22.0,72,923.0,41,0.6939,58995.22,32902.42,2019,0
1841228152,Physician Assistant,PA,M,14,34.0,68,76.0,60,2.7182,47804.0,5392.25,2016,0
1124408190,Licensed Clinical Social Worker,NC,F,4,82.0,48,64.0,23,1.3719,8565.0,3910.51,2018,0
1720371883,Family Practice,KY,F,18,76.0,72,410.0,122,2.5087,97455.0,36741.21,2016,0
1215933361,Anesthesiology,MO,M,11,25.0,72,90.0,50,0.9033,44841.0,4192.69,2019,0
1063663417,General Surgery,FL,M,40,48.0,72,288.0,95,2.2857,128969.8,34238.43,2018,0
1861786030,Diagnostic Radiology,NY,M,184,896.0,69,5058.0,2261,2.0654,449894.0,124268.15,2019,0
1255598850,Infectious Disease,NJ,M,15,131.0,78,579.0,256,2.4375,183855.0,48899.28,2018,0
1558442368,Internal Medicine,FL,M,5,82.0,81,64.0,20,1.9403,10613.0,3263.52,2017,0
1619953288,Physician Assistant,MN,F,16,33.0,71,120.0,76,1.0529,81141.0,4762.01,2016,0
1174510135,Medical Oncology,MA,M,50,144.0,74,10053.0,276,1.5789,593430.29,135076.86,2016,0
1689964538,Internal Medicine,LA,F,56,120.0,73,2920.0,385,1.2696,324438.0,153919.54,2018,0
1861839656,Chiropractic,SC,M,2,82.0,73,94.0,21,0.7816,3860.0,2301.89,2016,0
1558514315,Podiatry,TX,F,24,25.0,80,150.0,49,2.0097,14187.0,6432.5,2016,0
1306841044,Family Practice,FL,M,12,215.0,73,1336.0,442,2.3834,426332.0,106116.81,2017,0
1407167505,Pathology,OR,F,37,406.0,70,2490.0,967,1.3199,327383.0,107014.11,2018,0
1427012657,Family Practice,MS,M,34,215.0,69,3483.0,520,1.4877,372331.0,123588.49,2016,0
1144664806,Neurology,MN,M,9,21.0,75,45.0,42,1.1981,6275.12,4086.96,2017,0
1295709095,Nurse Practitioner,CT,F,23,74.0,74,441.0,207,0.9516,26945.9,18760.86,2017,0
1932620416,Physician Assistant,WV,F,25,146.0,67,424.0,366,1.5674,298204.0,28173.21,2019,0
1598970667,Nurse Practitioner,GA,F,17,52.0,64,189.0,109,3.0596,61538.0,13175.41,2019,0
1649250622,Infectious Disease,MD,M,4,82.0,66,31.0,18,2.7781,7800.0,2075.12,2019,0
1477582799,Hematology-Oncology,MO,M,24,322.0,72,3582.0,887,1.8894,435529.0,192417.56,2016,0
1710265426,Nurse Practitioner,GA,F,9,27.0,65,82.0,48,3.0472,24685.0,5331.48,2017,0
1053371922,Pulmonary Disease,MI,M,36,277.0,74,1558.0,604,1.7029,211934.0,97206.2,2017,0
1851628143,Occupational Therapist in Private Practice,IL,F,11,19.0,73,1238.0,59,1.2979,126903.74,28311.68,2019,0
1457617961,Internal Medicine,NY,F,14,175.0,77,1204.0,429,2.5649,260670.0,91539.44,2017,0
1558529347,Family Practice,AR,M,20,138.0,71,867.0,288,2.2919,149670.0,57565.74,2016,0
1417310434,Emergency Medicine,MI,M,16,159.0,72,347.0,325,2.1416,486698.0,44465.4,2019,0
1891041869,Physical Therapist in Private Practice,CA,F,6,14.0,75,558.0,32,0.8438,40790.0,13499.11,2019,0
1841747300,Physical Therapist in Private Practice,TN,F,10,11.0,65,726.0,28,1.4136,37771.0,13871.64,2017,0
1861637852,Nurse Practitioner,ND,F,3,82.0,55,61.0,22,1.4173,16248.0,4643.64,2017,0
1679669972,Diagnostic Radiology,NC,M,106,1194.0,69,4164.0,2438,2.3916,1360233.0,146360.95,2016,0
1508027855,Internal Medicine,IL,M,31,289.0,75,2338.0,611,1.0631,316481.0,129263.25,2019,0
1669422606,Family Practice,SD,F,33,48.0,73,436.0,165,1.0478,37416.26,18458.6,2018,0
1376914192,Nurse Practitioner,KY,F,25,163.0,76,1448.0,403,2.0999,664636.19,78730.61,2018,0
1134660574,Certified Registered Nurse Anesthetist (CRNA),WV,M,40,99.0,71,283.0,247,1.4653,147342.0,25715.91,2019,0
1255412912,Psychiatry,TN,M,7,43.0,55,288.0,121,1.4773,19901.62,9539.62,2018,0
1306871033,Physical Therapist in Private Practice,NC,M,6,82.0,69,105.0,12,0.6928,4839.0,1957.77,2016,0
1841505518,Physical Therapist in Private Practice,CA,F,10,28.0,73,3300.0,87,1.0689,171164.0,72604.97,2018,0
1497725816,Physical Therapist in Private Practice,NJ,M,11,34.0,66,8605.0,148,1.4913,375908.19,175709.79,2017,0
1245330760,Nephrology,NE,M,25,304.0,72,8586.0,580,4.4388,714426.0,212365.45,2019,0
1811317472,Nurse Practitioner,MD,F,16,203.0,75,1291.0,556,2.6766,181712.0,81104.75,2017,0
1316017593,Chiropractic,OR,M,2,17.0,70,259.0,45,0.7467,7797.0,4835.3,2018,0
1073920716,Nurse Practitioner,MS,M,17,123.0,60,362.0,299,1.3785,333615.0,17949.62,2016,0
1023098944,Physician Assistant,DE,M,34,93.0,74,256.0,227,1.0749,388937.0,37683.92,2019,0
1427066174,Anesthesiology,DC,F,16,66.0,74,217.0,193,1.9145,199584.0,14981.44,2017,0
1457322851,Internal Medicine,NY,M,7,50.0,70,197.0,93,1.5849,30168.9,9109.96,2017,0
1013079367,Vascular Surgery,IL,F,96,466.0,73,1387.0,959,2.5154,739098.4,98375.15,2019,0
1700287182,Nurse Practitioner,NY,F,6,152.0,71,233.0,152,1.5455,93425.0,11261.58,2016,0
1104848118,Nurse Practitioner,UT,F,19,82.0,74,163.0,51,0.968,16994.0,6299.17,2019,0
1891701348,Family Practice,AL,M,100,371.0,70,10131.0,982,1.0967,423438.0,130640.47,2018,0
1366470650,Internal Medicine,GA,M,74,589.0,72,12736.0,1464,1.7261,770351.76,240592.11,2017,0
